geography,sex,educ,age_grp,year,month,date,race,rr,var,sd,month_from_start,rr_lower,rr_upper
all,all,all,65andup,2018,6,2018-06-01,nhopi,0.8020995939604402,8.2194933145308e-5,0.009066142131320686,6,0.784525343301326,0.8200675276138217
all,all,all,65andup,2018,7,2018-07-01,nhopi,0.836276413192404,8.301919357105456e-5,0.009111486902314822,7,0.8186072312385596,0.8543269746149414
all,all,all,65andup,2018,8,2018-08-01,nhopi,0.6870691814951552,6.826424301233922e-5,0.008262217802281613,8,0.6710645864743942,0.7034554790627966
all,all,all,65andup,2018,9,2018-09-01,nhopi,0.8013318749956523,8.263713049852642e-5,0.009090496713520467,9,0.7837111234387262,0.8193488068237841
all,all,all,65andup,2018,10,2018-10-01,nhopi,0.7560023117942218,6.979106909581472e-5,0.00835410492487464,10,0.7398043133352706,0.7725549650576217
all,all,all,65andup,2018,11,2018-11-01,nhopi,0.7371509282673052,6.829566541793631e-5,0.008264119155598878,11,0.7211299169580336,0.7535278710077045
all,all,all,65andup,2018,12,2018-12-01,nhopi,0.7416008990514021,6.307541125969212e-5,0.007942002975301137,12,0.7261968060194001,0.7573317438401894
all,all,all,65andup,2019,1,2019-01-01,nhopi,0.7544983440126822,6.0682914855113465e-5,0.007789923931279013,13,0.7393835426936216,0.7699221287019735
all,all,all,65andup,2019,2,2019-02-01,nhopi,0.7781542704718489,7.012075119960477e-5,0.008373813420396036,14,0.7619134720787493,0.7947412545436525
all,all,all,65andup,2019,3,2019-03-01,nhopi,0.7704215195064158,6.250497047370961e-5,0.007906008504530564,15,0.7550805394538118,0.7860741824281672
all,all,all,65andup,2019,4,2019-04-01,nhopi,0.8409784856439572,7.361286188394154e-5,0.00857979381360307,16,0.8243291069056111,0.8579641400397447
all,all,all,65andup,2019,5,2019-05-01,nhopi,0.8234822341281473,7.276107864602662e-5,0.008530010471624676,17,0.8069319885031158,0.8403719267377469
all,all,all,65andup,2019,6,2019-06-01,nhopi,0.7531424908573641,6.996481112417745e-5,0.008364497063432891,18,0.7369252257868316,0.769716643814435
all,all,all,65andup,2019,7,2019-07-01,nhopi,0.6986228408939862,6.477585282678864e-5,0.008048344725891693,19,0.6830248476320239,0.7145770399289065
all,all,all,65andup,2019,8,2019-08-01,nhopi,0.7205437377581249,6.414534625368636e-5,0.008009078989102702,20,0.7050157042896614,0.7364137775420938
