"age_grp";"race";"month_from_start";"rr";"Model";"Standard Error";"Flag";"APC";"Joinpoints";"Final Selected Model"
all_ages;multirace;30;0.480160618;0.460145209;0.014743642;NA;0.120712318*;0;0
all_ages;multirace;31;0.473868800;0.460700660;0.013884528;NA;0.120712318*;0;0
all_ages;multirace;32;0.453075520;0.461256783;0.013687144;NA;0.120712318*;0;0
all_ages;multirace;33;0.462512542;0.461813577;0.014148163;NA;0.120712318*;0;0
all_ages;multirace;34;0.466534787;0.462371043;0.013631047;NA;0.120712318*;0;0
all_ages;multirace;35;0.432661423;0.462929181;0.012578663;NA;0.120712318*;0;0
all_ages;multirace;36;0.454797069;0.463487994;0.011910886;NA;0.120712318*;0;0
all_ages;multirace;37;0.492595446;0.464047481;0.012441671;NA;0.120712318*;0;0
all_ages;multirace;38;0.470110608;0.464607643;0.013786158;NA;0.120712318*;0;0
all_ages;multirace;39;0.466894422;0.465168482;0.013751791;NA;0.120712318*;0;0
all_ages;multirace;40;0.496064958;0.465729998;0.014548243;NA;0.120712318*;0;0
all_ages;multirace;41;0.482380956;0.466292191;0.014070495;NA;0.120712318*;0;0
all_ages;multirace;42;0.461002769;0.466855063;0.013970263;NA;0.120712318*;0;0
all_ages;multirace;43;0.485290660;0.467418615;0.014070366;NA;0.120712318*;0;0
all_ages;multirace;44;0.471321819;0.467982847;0.012983467;NA;0.120712318*;0;0
all_ages;multirace;45;0.468768309;0.468547760;0.012698620;NA;0.120712318*;0;0
all_ages;multirace;46;0.493178937;0.469113355;0.013323567;NA;0.120712318*;0;0
all_ages;multirace;47;0.471538383;0.469679632;0.013425663;NA;0.120712318*;0;0
all_ages;multirace;48;0.449180595;0.470246593;0.012743772;NA;0.120712318*;0;0
all_ages;multirace;49;0.462763643;0.470814239;0.012065945;NA;0.120712318*;0;0
all_ages;multirace;50;0.466432476;0.471382570;0.014097235;NA;0.120712318*;0;0
all_ages;nhopi;1;0.934739449;0.867190817;0.053769677;NA;0.493331509*;0;0
all_ages;nhopi;2;0.810436994;0.871468942;0.054629203;NA;0.493331509*;0;0
all_ages;nhopi;3;0.967341865;0.875768173;0.058447381;NA;0.493331509*;0;0
all_ages;nhopi;4;0.957568416;0.880088614;0.060683474;NA;0.493331509*;0;0
all_ages;nhopi;5;0.879057886;0.884430368;0.057140030;NA;0.493331509*;0;0
all_ages;nhopi;6;0.984619014;0.888793542;0.061568142;NA;0.493331509*;0;0
all_ages;nhopi;7;0.949072004;0.893178240;0.060180987;NA;0.493331509*;0;0
all_ages;nhopi;8;0.854709810;0.897584570;0.056859356;NA;0.493331509*;0;0
all_ages;nhopi;9;0.981101071;0.902012638;0.061831118;NA;0.493331509*;0;0
all_ages;nhopi;10;0.871950851;0.906462550;0.056138349;NA;0.493331509*;0;0
all_ages;nhopi;11;0.830686031;0.910934415;0.055457887;NA;0.493331509*;0;0
all_ages;nhopi;12;0.861785968;0.915428342;0.054197471;NA;0.493331509*;0;0
all_ages;nhopi;13;0.933324733;0.919944438;0.054687950;NA;0.493331509*;0;0
all_ages;nhopi;14;0.905119175;0.924482814;0.057294137;NA;0.493331509*;0;0
all_ages;nhopi;15;0.935844342;0.929043579;0.054955870;NA;0.493331509*;0;0
all_ages;nhopi;16;0.985062741;0.933626844;0.058727816;NA;0.493331509*;0;0
all_ages;nhopi;17;0.979009778;0.938232719;0.058485601;NA;0.493331509*;0;0
all_ages;nhopi;18;0.908907964;0.942861317;0.057576913;NA;0.493331509*;0;0
all_ages;nhopi;19;0.874258285;0.947512749;0.055495996;NA;0.493331509*;0;0
all_ages;nhopi;20;0.868463573;0.952187128;0.055163926;NA;0.493331509*;0;0
all_ages;nhopi;21;0.900395912;0.956884567;0.056716010;NA;0.493331509*;0;0
all_ages;nhopi;22;0.954843986;0.961605180;0.056718948;NA;0.493331509*;0;0
all_ages;nhopi;23;0.948470525;0.966349081;0.057005746;NA;0.493331509*;0;0
all_ages;nhopi;24;0.848957954;0.971116386;0.051482762;NA;0.493331509*;0;0
all_ages;nhopi;25;0.953599789;0.975907209;0.053726136;NA;0.493331509*;0;0
all_ages;nhopi;26;0.955057260;0.980721667;0.056851874;NA;0.493331509*;0;0
all_ages;nhopi;27;0.865860467;0.985559876;0.050474239;NA;0.493331509*;0;0
all_ages;nhopi;28;0.907489282;0.990421953;0.050277532;NA;0.493331509*;0;0
all_ages;nhopi;29;0.938405611;0.995308017;0.052179776;NA;0.493331509*;0;0
all_ages;nhopi;30;1.010143223;1.000218185;0.056449784;NA;0.493331509*;0;0
all_ages;nhopi;31;1.152008627;1.005152576;0.057924640;NA;0.493331509*;0;0
all_ages;nhopi;32;1.010782882;1.010111311;0.054433482;NA;0.493331509*;0;0
all_ages;nhopi;33;0.979081214;1.015094508;0.054483894;NA;0.493331509*;0;0
all_ages;nhopi;34;1.021011468;1.020102289;0.054090337;NA;0.493331509*;0;0
all_ages;nhopi;35;0.954745243;1.025134775;0.049676165;NA;0.493331509*;0;0
all_ages;nhopi;36;1.056882115;1.030192088;0.047852234;NA;0.493331509*;0;0
all_ages;nhopi;37;1.083152513;1.035274350;0.049130389;NA;0.493331509*;0;0
all_ages;nhopi;38;1.041231156;1.040381685;0.054554355;NA;0.493331509*;0;0
all_ages;nhopi;39;1.089660559;1.045514215;0.055546493;NA;0.493331509*;0;0
all_ages;nhopi;40;1.061433799;1.050672066;0.056644474;NA;0.493331509*;0;0
all_ages;nhopi;41;0.942473879;1.055855363;0.052728435;NA;0.493331509*;0;0
all_ages;nhopi;42;1.038191376;1.061064230;0.055396934;NA;0.493331509*;0;0
all_ages;nhopi;43;1.058093965;1.066298794;0.055466910;NA;0.493331509*;0;0
all_ages;nhopi;44;1.271567772;1.071559182;0.055743586;NA;0.493331509*;0;0
all_ages;nhopi;45;1.239310694;1.076845521;0.054817806;NA;0.493331509*;0;0
all_ages;nhopi;46;1.041054767;1.082157939;0.050922001;NA;0.493331509*;0;0
all_ages;nhopi;47;1.033938717;1.087496565;0.052791947;NA;0.493331509*;0;0
all_ages;nhopi;48;1.100335709;1.092861529;0.053466681;NA;0.493331509*;0;0
all_ages;nhopi;49;1.072489041;1.098252959;0.049348115;NA;0.493331509*;0;0
all_ages;nhopi;50;1.039036174;1.103670987;0.056512873;NA;0.493331509*;0;0
under65;aian;1;1.556223124;1.675121887;0.051594335;NA;0.157491773;5;5
under65;aian;2;1.681118910;1.677760066;0.057779610;NA;0.157491773;5;5
under65;aian;3;1.709569652;1.680402400;0.056663082;NA;0.157491773;5;5
under65;aian;4;1.675504597;1.683048896;0.057371779;NA;0.157491773;5;5
under65;aian;5;1.753767190;1.685699559;0.058127552;NA;0.157491773;5;5
under65;aian;6;1.651064743;1.688354397;0.056899593;NA;0.157491773;5;5
under65;aian;7;1.748998687;1.691013417;0.057648229;NA;0.157491773;5;5
under65;aian;8;1.732933723;1.693676624;0.057578064;NA;0.157491773;5;5
under65;aian;9;1.632554026;1.696344025;0.056813266;NA;0.157491773;5;5
under65;aian;10;1.672549385;1.699015627;0.056627125;NA;0.157491773;5;5
under65;aian;11;1.663094296;1.701691437;0.056991613;NA;0.157491773;5;5
under65;aian;12;1.754666775;1.704371461;0.057508194;NA;0.157491773;5;5
under65;aian;13;1.806118718;1.707055706;0.058047215;NA;0.157491773;5;5
under65;aian;14;1.723162178;1.709744178;0.059010989;NA;0.157491773;5;5
under65;aian;15;1.769282380;1.712436885;0.057243046;NA;0.157491773;5;5
under65;aian;16;1.686175913;1.715133832;0.057748022;NA;0.157491773;5;5
under65;aian;17;1.746735359;1.717835026;0.057828289;NA;0.157491773;5;5
under65;aian;18;1.657077744;1.720540475;0.057521927;NA;0.157491773;5;5
under65;aian;19;1.739596491;1.723250185;0.057741851;NA;0.157491773;5;5
under65;aian;20;1.688946701;1.725964162;0.058071334;NA;0.157491773;5;5
under65;aian;21;1.678641667;1.728682414;0.058352427;NA;0.157491773;5;5
under65;aian;22;1.715158118;1.731404946;0.057810749;NA;0.157491773;5;5
under65;aian;23;1.732129095;1.734131767;0.058051534;NA;0.157491773;5;5
under65;aian;24;1.744875205;1.736862882;0.056388422;NA;0.157491773;5;5
under65;aian;25;1.751468985;1.739598298;0.056229628;NA;0.157491773;5;5
under65;aian;26;1.732632575;1.742338022;0.057722486;NA;0.157491773;5;5
under65;aian;27;1.764048337;1.745082061;0.056276011;Joinpoint 1;NA;5;5
under65;aian;28;1.875119551;1.902182362;0.056932440;NA;9.002459250;5;5
under65;aian;29;2.060369710;2.073425554;0.058991086;NA;9.002459250;5;5
under65;aian;30;2.329886962;2.260084845;0.064588083;Joinpoint 2;NA;5;5
under65;aian;31;2.419031269;2.275577986;0.063485874;NA;0.685511455;5;5
under65;aian;32;2.183911277;2.291177333;0.060803420;NA;0.685511455;5;5
under65;aian;33;2.132647416;2.306883616;0.061831116;NA;0.685511455;5;5
under65;aian;34;2.288464901;2.322697568;0.063362025;NA;0.685511455;5;5
under65;aian;35;2.354775660;2.338619926;0.063470229;NA;0.685511455;5;5
under65;aian;36;2.331742279;2.354651433;0.059075000;NA;0.685511455;5;5
under65;aian;37;2.491454708;2.370792838;0.060577763;Joinpoint 3;NA;5;5
under65;aian;38;2.224319043;2.224364205;0.062872804;NA;-6.176357172;5;5
under65;aian;39;1.976432941;2.086979527;0.057324887;NA;-6.176357172;5;5
under65;aian;40;1.934851104;1.958080217;0.057273003;Joinpoint 4;NA;5;5
under65;aian;41;2.075811727;2.006702779;0.058620603;NA;2.483175159*;5;5
under65;aian;42;2.099964759;2.056532724;0.059843437;NA;2.483175159*;5;5
under65;aian;43;2.094968594;2.107600033;0.059079088;NA;2.483175159*;5;5
under65;aian;44;2.234348970;2.159935434;0.056082149;NA;2.483175159*;5;5
under65;aian;45;2.133149904;2.213570414;0.053188199;NA;2.483175159*;5;5
under65;aian;46;2.250316040;2.268537245;0.057385541;Joinpoint 5;NA;5;5
under65;aian;47;2.199227098;2.190634838;0.059798642;NA;-3.434036925*;5;5
under65;aian;48;2.146601265;2.115407629;0.058051073;NA;-3.434036925*;5;5
under65;aian;49;2.044485741;2.042763750;0.053404916;NA;-3.434036925*;5;5
under65;aian;50;1.948906022;1.972614488;0.061210772;NA;-3.434036925*;5;5
under65;asian;1;0.385294755;0.394112141;0.008958354;NA;-0.034336215;5;5
under65;asian;2;0.371281581;0.393976818;0.009481910;NA;-0.034336215;5;5
under65;asian;3;0.407748892;0.393841541;0.009615849;NA;-0.034336215;5;5
under65;asian;4;0.391487359;0.393706311;0.009666122;NA;-0.034336215;5;5
under65;asian;5;0.383521395;0.393571127;0.009493574;NA;-0.034336215;5;5
under65;asian;6;0.391085101;0.393435990;0.009605886;NA;-0.034336215;5;5
under65;asian;7;0.377973818;0.393300899;0.009318076;NA;-0.034336215;5;5
under65;asian;8;0.398609163;0.393165854;0.009625664;NA;-0.034336215;5;5
under65;asian;9;0.392872526;0.393030856;0.009718327;NA;-0.034336215;5;5
under65;asian;10;0.392173624;0.392895904;0.009543061;NA;-0.034336215;5;5
under65;asian;11;0.421095990;0.392760998;0.010039818;NA;-0.034336215;5;5
under65;asian;12;0.405731122;0.392626139;0.009656991;NA;-0.034336215;5;5
under65;asian;13;0.399338182;0.392491326;0.009421243;NA;-0.034336215;5;5
under65;asian;14;0.419803777;0.392356560;0.010157816;NA;-0.034336215;5;5
under65;asian;15;0.376773357;0.392221839;0.009146651;NA;-0.034336215;5;5
under65;asian;16;0.408503497;0.392087165;0.009799366;NA;-0.034336215;5;5
under65;asian;17;0.386855424;0.391952537;0.009416173;NA;-0.034336215;5;5
under65;asian;18;0.395166020;0.391817955;0.009710241;NA;-0.034336215;5;5
under65;asian;19;0.379623292;0.391683420;0.009323953;NA;-0.034336215;5;5
under65;asian;20;0.397402939;0.391548931;0.009633928;NA;-0.034336215;5;5
under65;asian;21;0.394032899;0.391414488;0.009714386;NA;-0.034336215;5;5
under65;asian;22;0.388867285;0.391280091;0.009434023;NA;-0.034336215;5;5
under65;asian;23;0.375765156;0.391145740;0.009295449;NA;-0.034336215;5;5
under65;asian;24;0.411419561;0.391011435;0.009515422;NA;-0.034336215;5;5
under65;asian;25;0.379387020;0.390877177;0.008949545;Joinpoint 1;NA;5;5
under65;asian;26;0.414432513;0.427640126;0.009715310;NA;9.405243272;5;5
under65;asian;27;0.430866192;0.467860720;0.009501524;NA;9.405243272;5;5
under65;asian;28;0.550307618;0.511864159;0.010426754;Joinpoint 2;NA;5;5
under65;asian;29;0.434996005;0.454193356;0.009222914;NA;-11.266818023*;5;5
under65;asian;30;0.399477101;0.403020217;0.009057624;NA;-11.266818023*;5;5
under65;asian;31;0.380360538;0.357612663;0.008486677;Joinpoint 3;NA;5;5
under65;asian;32;0.379573381;0.376582456;0.008517189;NA;5.304564316*;5;5
under65;asian;33;0.404520058;0.396558515;0.009100870;NA;5.304564316*;5;5
under65;asian;34;0.393482898;0.417594216;0.008812725;NA;5.304564316*;5;5
under65;asian;35;0.402566264;0.439745770;0.008811730;NA;5.304564316*;5;5
under65;asian;36;0.464165329;0.463072367;0.008923923;NA;5.304564316*;5;5
under65;asian;37;0.501549221;0.487636339;0.009154887;Joinpoint 4;NA;5;5
under65;asian;38;0.476086804;0.458095564;0.009770068;NA;-6.057951898*;5;5
under65;asian;39;0.424208281;0.430344355;0.008927733;NA;-6.057951898*;5;5
under65;asian;40;0.403310661;0.404274301;0.008779831;NA;-6.057951898*;5;5
under65;asian;41;0.402436868;0.379783558;0.008659125;NA;-6.057951898*;5;5
under65;asian;42;0.346358771;0.356776453;0.008168275;Joinpoint 5;NA;5;5
under65;asian;43;0.373848296;0.360351910;0.008355085;NA;1.002155975;5;5
under65;asian;44;0.364918002;0.363963198;0.007519825;NA;1.002155975;5;5
under65;asian;45;0.338999121;0.367610677;0.007062725;NA;1.002155975;5;5
under65;asian;46;0.369364080;0.371294709;0.007781178;NA;1.002155975;5;5
under65;asian;47;0.382826050;0.375015661;0.008428698;NA;1.002155975;5;5
under65;asian;48;0.367462289;0.378773903;0.008041687;NA;1.002155975;5;5
under65;asian;49;0.387900713;0.382569808;0.007826124;NA;1.002155975;5;5
under65;asian;50;0.398604190;0.386403755;0.009367398;NA;1.002155975;5;5
under65;black;1;1.529976175;1.505707122;0.013692162;NA;0.085087677;2;2
under65;black;2;1.501724310;1.506988293;0.014640513;NA;0.085087677;2;2
under65;black;3;1.508814809;1.508270554;0.014146405;NA;0.085087677;2;2
under65;black;4;1.533282520;1.509553907;0.014736027;NA;0.085087677;2;2
under65;black;5;1.510019582;1.510838351;0.014462132;NA;0.085087677;2;2
under65;black;6;1.477236897;1.512123888;0.014322095;NA;0.085087677;2;2
under65;black;7;1.491686385;1.513410519;0.014202435;NA;0.085087677;2;2
under65;black;8;1.488846707;1.514698245;0.014274911;NA;0.085087677;2;2
under65;black;9;1.506869873;1.515987067;0.014670683;NA;0.085087677;2;2
under65;black;10;1.501616852;1.517276985;0.014346465;NA;0.085087677;2;2
under65;black;11;1.546925813;1.518568001;0.014896934;NA;0.085087677;2;2
under65;black;12;1.537948114;1.519860115;0.014438136;NA;0.085087677;2;2
under65;black;13;1.517428277;1.521153329;0.014147768;NA;0.085087677;2;2
under65;black;14;1.536070957;1.522447643;0.015009806;NA;0.085087677;2;2
under65;black;15;1.522609274;1.523743058;0.014246518;NA;0.085087677;2;2
under65;black;16;1.511024659;1.525039575;0.014587753;NA;0.085087677;2;2
under65;black;17;1.550546295;1.526337196;0.014658611;NA;0.085087677;2;2
under65;black;18;1.535568636;1.527635921;0.014807592;NA;0.085087677;2;2
under65;black;19;1.542154334;1.528935751;0.014593038;NA;0.085087677;2;2
under65;black;20;1.511169556;1.530236687;0.014530316;NA;0.085087677;2;2
under65;black;21;1.517168187;1.531538730;0.014789258;NA;0.085087677;2;2
under65;black;22;1.516509947;1.532841881;0.014499979;NA;0.085087677;2;2
under65;black;23;1.569121342;1.534146140;0.014858438;NA;0.085087677;2;2
under65;black;24;1.579416524;1.535451509;0.014569800;NA;0.085087677;2;2
under65;black;25;1.552755992;1.536757989;0.014192185;Joinpoint 1;NA;2;2
under65;black;26;1.549600565;1.626892422;0.014654848;NA;5.865232741;2;2
under65;black;27;1.654795397;1.722313449;0.014697458;NA;5.865232741;2;2
under65;black;28;2.066863210;1.823331142;0.016594488;Joinpoint 2;NA;2;2
under65;black;29;1.771463236;1.808548977;0.014926565;NA;-0.810722965*;2;2
under65;black;30;1.727051508;1.793886655;0.015103515;NA;-0.810722965*;2;2
under65;black;31;1.794468841;1.779343204;0.014887581;NA;-0.810722965*;2;2
under65;black;32;1.715944959;1.764917660;0.014542478;NA;-0.810722965*;2;2
under65;black;33;1.665773796;1.750609068;0.014752390;NA;-0.810722965*;2;2
under65;black;34;1.673307670;1.736416478;0.014584289;NA;-0.810722965*;2;2
under65;black;35;1.638262975;1.722338951;0.014161366;NA;-0.810722965*;2;2
under65;black;36;1.699849285;1.708375553;0.013686966;NA;-0.810722965*;2;2
under65;black;37;1.728868094;1.694525360;0.013665345;NA;-0.810722965*;2;2
under65;black;38;1.707323152;1.680787454;0.014868046;NA;-0.810722965*;2;2
under65;black;39;1.642749533;1.667160924;0.014112026;NA;-0.810722965*;2;2
under65;black;40;1.711991763;1.653644868;0.014610576;NA;-0.810722965*;2;2
under65;black;41;1.688874038;1.640238389;0.014352114;NA;-0.810722965*;2;2
under65;black;42;1.603725824;1.626940600;0.014119057;NA;-0.810722965*;2;2
under65;black;43;1.660519059;1.613750619;0.014173328;NA;-0.810722965*;2;2
under65;black;44;1.739153303;1.600667572;0.013371585;NA;-0.810722965*;2;2
under65;black;45;1.619567809;1.587690592;0.012447169;NA;-0.810722965*;2;2
under65;black;46;1.527083131;1.574818820;0.012572706;NA;-0.810722965*;2;2
under65;black;47;1.476002646;1.562051402;0.013053006;NA;-0.810722965*;2;2
under65;black;48;1.431085321;1.549387493;0.012504091;NA;-0.810722965*;2;2
under65;black;49;1.630379066;1.536826253;0.012849158;NA;-0.810722965*;2;2
under65;black;50;1.469876388;1.524366849;0.014225652;NA;-0.810722965*;2;2
under65;hisp;1;0.701744735;0.681732072;0.007756834;NA;0.213084334;5;5
under65;hisp;2;0.681322808;0.683184736;0.008212040;NA;0.213084334;5;5
under65;hisp;3;0.682238512;0.684640495;0.007923356;NA;0.213084334;5;5
under65;hisp;4;0.677200538;0.686099357;0.008119348;NA;0.213084334;5;5
under65;hisp;5;0.695783757;0.687561327;0.008135036;NA;0.213084334;5;5
under65;hisp;6;0.690208660;0.689026413;0.008131458;NA;0.213084334;5;5
under65;hisp;7;0.695064980;0.690494620;0.008042991;NA;0.213084334;5;5
under65;hisp;8;0.683856177;0.691965956;0.008023807;NA;0.213084334;5;5
under65;hisp;9;0.684023707;0.693440427;0.008152076;NA;0.213084334;5;5
under65;hisp;10;0.667384141;0.694918040;0.007904379;NA;0.213084334;5;5
under65;hisp;11;0.698804187;0.696398801;0.008257854;NA;0.213084334;5;5
under65;hisp;12;0.704846432;0.697882718;0.008090483;NA;0.213084334;5;5
under65;hisp;13;0.709840021;0.699369797;0.008036132;NA;0.213084334;5;5
under65;hisp;14;0.704071699;0.700860044;0.008401313;NA;0.213084334;5;5
under65;hisp;15;0.704366527;0.702353467;0.007993631;NA;0.213084334;5;5
under65;hisp;16;0.694391069;0.703850073;0.008143382;NA;0.213084334;5;5
under65;hisp;17;0.682398362;0.705349867;0.007953103;NA;0.213084334;5;5
under65;hisp;18;0.719639717;0.706852857;0.008337115;NA;0.213084334;5;5
under65;hisp;19;0.701632401;0.708359050;0.008059217;NA;0.213084334;5;5
under65;hisp;20;0.721048457;0.709868452;0.008267722;NA;0.213084334;5;5
under65;hisp;21;0.722850777;0.711381070;0.008402384;NA;0.213084334;5;5
under65;hisp;22;0.696325499;0.712896912;0.008057389;NA;0.213084334;5;5
under65;hisp;23;0.710123391;0.714415984;0.008168022;NA;0.213084334;5;5
under65;hisp;24;0.740603404;0.715938292;0.008170031;NA;0.213084334;5;5
under65;hisp;25;0.721227152;0.717463844;0.007918573;Joinpoint 1;NA;5;5
under65;hisp;26;0.713894042;0.761694024;0.008142301;NA;6.164795639*;5;5
under65;hisp;27;0.744489150;0.808650904;0.008034517;NA;6.164795639*;5;5
under65;hisp;28;1.026640232;0.858502580;0.009601555;NA;6.164795639*;5;5
under65;hisp;29;0.883466463;0.911427509;0.008639135;NA;6.164795639*;5;5
under65;hisp;30;0.894127727;0.967615153;0.008913707;NA;6.164795639*;5;5
under65;hisp;31;1.033129760;1.027266650;0.009388538;Joinpoint 2;NA;5;5
under65;hisp;32;0.971912512;0.944649870;0.009077827;NA;-8.042388923;5;5
under65;hisp;33;0.839464908;0.868677454;0.008562643;NA;-8.042388923;5;5
under65;hisp;34;0.809166774;0.798815034;0.008251530;Joinpoint 3;NA;5;5
under65;hisp;35;0.895625891;0.910039726;0.008661713;NA;13.923710345;5;5
under65;hisp;36;1.060003311;1.036751022;0.009093572;NA;13.923710345;5;5
under65;hisp;37;1.197225083;1.181105231;0.009692404;Joinpoint 4;NA;5;5
under65;hisp;38;1.014477307;1.030616044;0.009543843;NA;-12.741386858;5;5
under65;hisp;39;0.841069148;0.899301267;0.008249365;NA;-12.741386858;5;5
under65;hisp;40;0.787706571;0.784717813;0.007977552;Joinpoint 5;NA;5;5
under65;hisp;41;0.780722770;0.795193399;0.007850484;NA;1.334949374*;5;5
under65;hisp;42;0.778044128;0.805808828;0.007945792;NA;1.334949374*;5;5
under65;hisp;43;0.787902579;0.816565968;0.007878586;NA;1.334949374*;5;5
under65;hisp;44;0.899898373;0.827466711;0.007830743;NA;1.334949374*;5;5
under65;hisp;45;0.908231632;0.838512972;0.007689241;NA;1.334949374*;5;5
under65;hisp;46;0.860537893;0.849706696;0.007806450;NA;1.334949374*;5;5
under65;hisp;47;0.851264492;0.861049850;0.008229549;NA;1.334949374*;5;5
under65;hisp;48;0.844980164;0.872544430;0.008011869;NA;1.334949374*;5;5
under65;hisp;49;0.879574835;0.884192456;0.007808530;NA;1.334949374*;5;5
under65;hisp;50;0.849925129;0.895995978;0.009015813;NA;1.334949374*;5;5
under65;multirace;1;0.556233676;0.549529675;0.021925224;NA;0.247278238*;0;0
under65;multirace;2;0.553656101;0.550888542;0.023545365;NA;0.247278238*;0;0
under65;multirace;3;0.566526580;0.552250770;0.023133523;NA;0.247278238*;0;0
under65;multirace;4;0.556103458;0.553616366;0.023332537;NA;0.247278238*;0;0
under65;multirace;5;0.585064258;0.554985339;0.023726595;NA;0.247278238*;0;0
under65;multirace;6;0.560565448;0.556357697;0.023282037;NA;0.247278238*;0;0
under65;multirace;7;0.559129406;0.557733448;0.022745212;NA;0.247278238*;0;0
under65;multirace;8;0.578131178;0.559112601;0.023229378;NA;0.247278238*;0;0
under65;multirace;9;0.529372322;0.560495165;0.022817054;NA;0.247278238*;0;0
under65;multirace;10;0.500078584;0.561881148;0.021632661;NA;0.247278238*;0;0
under65;multirace;11;0.573899094;0.563270558;0.023919739;NA;0.247278238*;0;0
under65;multirace;12;0.557214493;0.564663403;0.022813788;NA;0.247278238*;0;0
under65;multirace;13;0.571935987;0.566059693;0.023067268;NA;0.247278238*;0;0
under65;multirace;14;0.561221300;0.567459435;0.023748393;NA;0.247278238*;0;0
under65;multirace;15;0.581884362;0.568862639;0.023189325;NA;0.247278238*;0;0
under65;multirace;16;0.605982978;0.570269312;0.024269511;NA;0.247278238*;0;0
under65;multirace;17;0.574729164;0.571679464;0.023150505;NA;0.247278238*;0;0
under65;multirace;18;0.617651445;0.573093103;0.024358254;NA;0.247278238*;0;0
under65;multirace;19;0.528096894;0.574510238;0.021914305;NA;0.247278238*;0;0
under65;multirace;20;0.555161869;0.575930877;0.022910886;NA;0.247278238*;0;0
under65;multirace;21;0.606405705;0.577355028;0.024367956;NA;0.247278238*;0;0
under65;multirace;22;0.530030421;0.578782702;0.022124625;NA;0.247278238*;0;0
under65;multirace;23;0.512411103;0.580213905;0.021931722;NA;0.247278238*;0;0
under65;multirace;24;0.549293239;0.581648648;0.022066428;NA;0.247278238*;0;0
under65;multirace;25;0.578652699;0.583086939;0.022386356;NA;0.247278238*;0;0
under65;multirace;26;0.571342580;0.584528786;0.023010826;NA;0.247278238*;0;0
under65;multirace;27;0.571200287;0.585974198;0.022231929;NA;0.247278238*;0;0
under65;multirace;28;0.603997293;0.587423185;0.022454829;NA;0.247278238*;0;0
under65;multirace;29;0.626176516;0.588875755;0.022458388;NA;0.247278238*;0;0
under65;multirace;30;0.604148065;0.590331916;0.022651841;NA;0.247278238*;0;0
under65;multirace;31;0.621868532;0.591791679;0.022067517;NA;0.247278238*;0;0
under65;multirace;32;0.549432252;0.593255051;0.020794236;NA;0.247278238*;0;0
under65;multirace;33;0.554492184;0.594722041;0.021505228;NA;0.247278238*;0;0
under65;multirace;34;0.655088617;0.596192659;0.023196060;NA;0.247278238*;0;0
under65;multirace;35;0.580931795;0.597666914;0.021336509;NA;0.247278238*;0;0
under65;multirace;36;0.611701474;0.599144814;0.021064853;NA;0.247278238*;0;0
under65;multirace;37;0.659906233;0.600626369;0.021705203;NA;0.247278238*;0;0
under65;multirace;38;0.596011643;0.602111587;0.022352666;NA;0.247278238*;0;0
under65;multirace;39;0.599582976;0.603600478;0.021558584;NA;0.247278238*;0;0
under65;multirace;40;0.586983433;0.605093051;0.021597884;NA;0.247278238*;0;0
under65;multirace;41;0.598158155;0.606589314;0.021345530;NA;0.247278238*;0;0
under65;multirace;42;0.601832971;0.608089278;0.021898269;NA;0.247278238*;0;0
under65;multirace;43;0.636129432;0.609592950;0.022084609;NA;0.247278238*;0;0
under65;multirace;44;0.606284153;0.611100341;0.019902514;NA;0.247278238*;0;0
under65;multirace;45;0.594481525;0.612611459;0.019312861;NA;0.247278238*;0;0
under65;multirace;46;0.625530754;0.614126314;0.020648324;NA;0.247278238*;0;0
under65;multirace;47;0.617025020;0.615644915;0.021921158;NA;0.247278238*;0;0
under65;multirace;48;0.594454852;0.617167270;0.020982962;NA;0.247278238*;0;0
under65;multirace;49;0.612311075;0.618693391;0.020432099;NA;0.247278238*;0;0
under65;multirace;50;0.640752385;0.620223285;0.024671650;NA;0.247278238*;0;0
under65;nhopi;1;1.376178477;1.295394620;0.096171201;NA;0.042004250;4;4
under65;nhopi;2;1.171813072;1.295938741;0.096332657;NA;0.042004250;4;4
under65;nhopi;3;1.258246024;1.296483090;0.095382948;NA;0.042004250;4;4
under65;nhopi;4;1.281559213;1.297027668;0.100019664;NA;0.042004250;4;4
under65;nhopi;5;1.305087116;1.297572475;0.098979515;NA;0.042004250;4;4
under65;nhopi;6;1.439114331;1.298117510;0.104401956;NA;0.042004250;4;4
under65;nhopi;7;1.227045011;1.298662775;0.095342717;NA;0.042004250;4;4
under65;nhopi;8;1.272530579;1.299208269;0.099210636;NA;0.042004250;4;4
under65;nhopi;9;1.435746873;1.299753991;0.105340712;NA;0.042004250;4;4
under65;nhopi;10;1.178539411;1.300299943;0.092915288;NA;0.042004250;4;4
under65;nhopi;11;1.087353474;1.300846124;0.091311024;NA;0.042004250;4;4
under65;nhopi;12;1.197088698;1.301392535;0.093535380;NA;0.042004250;4;4
under65;nhopi;13;1.440536659;1.301939175;0.101395051;NA;0.042004250;4;4
under65;nhopi;14;1.263595900;1.302486045;0.099618924;NA;0.042004250;4;4
under65;nhopi;15;1.397847736;1.303033144;0.099375022;NA;0.042004250;4;4
under65;nhopi;16;1.376466446;1.303580474;0.102041270;NA;0.042004250;4;4
under65;nhopi;17;1.389158153;1.304128033;0.101821087;NA;0.042004250;4;4
under65;nhopi;18;1.309394278;1.304675822;0.100881311;NA;0.042004250;4;4
under65;nhopi;19;1.313641690;1.305223841;0.097276013;NA;0.042004250;4;4
